#ip,#ioc,#feed.name
204.95.99.23,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.26,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.59,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.86,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.109,sinkhole_microsoft_filtered,sinkhole_ip
131.253.18.11,sinkhole_microsoft_filtered,sinkhole_ip
131.253.18.12,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.1,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.2,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.3,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.4,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.5,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.6,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.7,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.8,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.9,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.10,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.11,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.12,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.13,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.14,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.15,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.16,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.17,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.18,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.19,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.20,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.21,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.22,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.23,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.24,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.25,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.26,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.27,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.28,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.29,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.30,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.31,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.32,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.33,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.34,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.35,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.36,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.37,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.38,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.39,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.40,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.41,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.42,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.43,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.44,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.45,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.46,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.47,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.48,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.49,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.50,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.51,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.52,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.53,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.54,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.55,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.56,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.57,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.58,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.59,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.60,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.61,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.62,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.63,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.64,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.65,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.66,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.67,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.68,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.69,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.70,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.71,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.72,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.73,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.74,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.75,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.76,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.77,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.78,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.79,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.80,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.81,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.82,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.83,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.84,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.85,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.86,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.87,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.88,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.89,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.90,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.91,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.92,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.93,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.94,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.95,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.96,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.97,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.98,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.99,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.100,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.101,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.102,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.103,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.104,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.105,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.106,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.107,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.108,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.109,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.110,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.111,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.112,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.113,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.114,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.115,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.116,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.117,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.118,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.119,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.120,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.121,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.122,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.123,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.124,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.125,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.126,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.127,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.128,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.129,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.130,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.131,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.132,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.133,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.134,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.135,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.136,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.137,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.138,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.139,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.140,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.141,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.142,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.143,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.144,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.145,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.146,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.147,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.148,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.149,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.150,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.151,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.152,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.153,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.154,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.155,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.156,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.157,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.158,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.159,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.160,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.161,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.162,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.163,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.164,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.165,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.166,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.167,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.168,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.169,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.170,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.171,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.172,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.173,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.174,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.175,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.176,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.177,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.178,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.179,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.180,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.181,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.182,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.183,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.184,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.185,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.186,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.187,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.188,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.189,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.190,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.191,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.192,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.193,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.194,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.195,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.196,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.197,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.198,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.199,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.200,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.201,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.202,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.203,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.204,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.205,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.206,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.207,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.208,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.209,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.210,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.211,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.212,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.213,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.214,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.215,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.216,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.217,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.218,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.219,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.220,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.221,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.222,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.223,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.224,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.225,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.226,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.227,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.228,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.229,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.230,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.231,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.232,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.233,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.234,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.235,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.236,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.237,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.238,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.239,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.240,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.241,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.242,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.243,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.244,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.245,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.246,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.247,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.248,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.249,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.250,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.251,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.252,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.253,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.254,sinkhole_microsoft_filtered,sinkhole_ip
204.95.99.255,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.1,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.2,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.3,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.4,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.5,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.6,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.7,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.8,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.9,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.10,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.11,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.12,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.13,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.14,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.15,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.16,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.17,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.18,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.19,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.20,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.21,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.22,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.23,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.24,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.25,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.26,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.27,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.28,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.29,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.30,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.31,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.32,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.33,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.34,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.35,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.36,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.37,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.38,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.39,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.40,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.41,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.42,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.43,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.44,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.45,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.46,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.47,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.48,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.49,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.50,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.51,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.52,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.53,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.54,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.55,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.56,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.57,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.58,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.59,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.60,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.61,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.62,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.63,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.64,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.65,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.66,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.67,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.68,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.69,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.70,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.71,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.72,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.73,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.74,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.75,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.76,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.77,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.78,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.79,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.80,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.81,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.82,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.83,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.84,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.85,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.86,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.87,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.88,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.89,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.90,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.91,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.92,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.93,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.94,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.95,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.96,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.97,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.98,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.99,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.100,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.101,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.102,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.103,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.104,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.105,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.106,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.107,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.108,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.109,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.110,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.111,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.112,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.113,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.114,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.115,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.116,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.117,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.118,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.119,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.120,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.121,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.122,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.123,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.124,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.125,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.126,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.127,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.128,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.129,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.130,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.131,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.132,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.133,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.134,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.135,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.136,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.137,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.138,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.139,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.140,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.141,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.142,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.143,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.144,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.145,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.146,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.147,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.148,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.149,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.150,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.151,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.152,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.153,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.154,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.155,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.156,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.157,sinkhole_microsoft_filtered,sinkhole_ip
199.2.137.158,sinkhole_microsoft_filtered,sinkhole_ip
